1.30815,nan,nan
0.707107,0.406586,nan
2.12132,1.41421,0.701615
0.707107,0.707107,0.742336
1.06066,0.883883,0.729206
0.707107,0.883883,0.742499
0.707107,2.82843,0.78276
1.3435,3.14663,0.73783
1.41421,0.0353553,0.737564
0.707107,1.06066,0.753201
4.59619,1.94454,0.780851
1.0253,1.75009,0.779204
0.707107,0.159099,0.781602
4.59619,2.2981,0.810905
3.74767,0.742462,0.801139
3.04056,0.0353553,0.793682
3.39411,0.176777,0.79603
1.41421,0.282843,0.789798
0.565685,1.69706,0.816429
3.18198,1.52028,0.769503
2.65165,0.441942,0.793346
1.55563,0.159099,0.820912
2.26274,0.353553,0.80863
0.353553,0.954594,0.793629
3.0052,1.67938,0.815828
0.353553,1.67938,0.793359
1.09602,3.72999,0.849176
2.86378,3.53553,0.891862
7.95495,0.424264,0.882721
2.33345,5.85131,0.810014
1.23744,0.512652,0.809885
2.40416,1.00763,0.805734
2.08597,0.159099,0.794301
0.0353553,1.73241,0.782753
0.777817,0.441942,0.777228
0.141421,0.318198,0.781246
2.82843,2.40416,0.817095
1.9799,0.636396,0.80529
1.09602,11.0485,0.711382
4.9851,2.22739,0.79689
0.353553,7.33623,0.835271
0.707107,0.53033,0.816533
2.40416,4.80833,0.948759
2.47487,2.08597,0.961295
2.12132,2.65165,0.692607
4.87904,10.2177,0.769506
3.11127,0.53033,0.924228
3.46482,0.176777,nan
0.707107,0.0353553,nan
0.247487,5.7806,0.371744
2.12132,1.53796,nan
0.353553,1.59099,nan
0.353553,0,0.41757
3.07591,0.76014,0.441737
1.06066,1.36118,0.475594
2.12132,1.59099,0.699263
0.353553,13.2583,0.599521
2.82843,2.2981,0.804886
0.282843,0.848528,0.578409
0.707107,3.04056,0.622173
1.27279,0.989949,0.68855
1.52028,5.07349,0.840963
1.76777,1.64402,0.828716
1.20208,1.48492,0.884364
2.12132,3.07591,0.812262
2.08597,0.0176777,0.898386
0.53033,1.83848,0.63619
3.18198,9.45755,0.748851
1.76777,4.24264,0.739839
0.707107,2.2981,0.726417
0.247487,0.22981,0.724039
2.05061,3.27037,0.687883
3.74767,2.05061,0.664102
3.50018,0.583363,0.670993
7.07107,5.99273,0.606189
5.65685,10.6066,0.419259
4.59619,0.53033,0.289198
2.75772,34.0825,0.451344
0.565685,10.2884,nan
0.353553,1.87383,nan
2.43952,10.5889,nan
0.247487,17.2534,0.75632
0.388909,6.43467,0.816166
0.318198,0.353553,0.819578
0.777817,0.053033,0.81909
2.05061,3.0052,0.790015
0.0353553,1.8208,0.80792
0.353553,0.901561,0.799139
0.353553,0.353553,0.795711
1.37886,0.512652,0.88963
0.989949,1.29047,0.901733
2.12132,0.919239,0.893238
1.0253,2.63397,0.930466
1.41421,0.866206,0.922644
2.58094,0.83085,0.930283
2.12132,0.22981,0.932376
0.212132,1.6617,0.904305
0.707107,0.459619,0.90008
0.707107,9.19239,0.821126
0.636396,10.5712,0.926198
2.08597,0.76014,1.01846
6.68216,2.68701,0.999008
6.36396,0.159099,0.997604
4.17193,0.353553,1.00078
0.707107,2.47487,0.974324
1.41421,0.353553,0.851043
1.41421,4.94975,0.812142
1.30815,11.3314,nan
0.353553,0.866206,0.775119
0.636396,0.141421,0.814938
0.565685,0.813173,0.806331
4.24264,9.12168,0.707076
1.41421,1.76777,0.783508
0.636396,3.92444,0.788448
0.353553,1.55563,0.770223
0.707107,5.48008,1.09551
1.41421,1.76777,1.11709
0.707107,1.06066,1.1113
0.707107,5.65685,1.05516
2.12132,1.41421,1.04088
6.43467,4.91439,0.990287
1.41421,1.0253,1.00069
2.26274,7.49533,1.0776
3.18198,3.42947,1.04327
0.353553,4.73762,1.09054
0.848528,1.52028,1.09651
2.19203,6.36396,1.17509
0.565685,2.47487,1.08659
0.671751,0.053033,1.11359
0.141421,0.194454,1.15554
1.41421,0.636396,1.07027
1.59099,0.0883883,1.0605
1.41421,0.0883883,0.993652
1.37886,1.43189,1.00889
0.0353553,0.707107,1.0018
0.707107,0.335876,1.00515
0.707107,2.12132,1.0218
0.565685,2.89914,1.00552
1.44957,0.441942,1.00117
0.954594,4.70226,0.953611
0.0707107,0.548008,0.947944
1.76777,1.20208,0.96045
0.989949,0.671751,0.953558
2.12132,1.55563,0.969648
1.41421,0.353553,0.966062
0.0353553,0.689429,0.959042
2.33345,2.59862,0.932131
2.36881,0.0176777,0.931959
2.79307,2.58094,0.968137
2.79307,1.37886,0.954027
1.0253,0.176777,0.955916
1.09602,2.75772,0.984144
1.3435,0.548008,0.989726
0.707107,1.0253,0.979391
3.6416,1.46725,0.95316
2.82843,0.30052,0.956248
2.12132,1.06066,0.945384
0.0353553,1.39654,0.959863
2.08597,0.742462,0.967477
2.82843,2.49255,0.983427
1.76777,0.53033,0.978136
2.08597,2.63397,0.951095
0.636396,0.689429,0.901521
1.37886,0.335876,0.947447
0.282843,0.512652,0.94129
0.707107,0.141421,0.943533
0.636396,0.0353553,0.932507
1.73241,1.60867,0.922446
0.707107,2.66933,0.898333
0.954594,0.123744,0.901785
1.80312,2.15668,0.875405
2.08597,1.9799,0.850306
2.05061,0.0176777,0.860541
3.57089,1.43189,0.871566
2.93449,0.388909,0.876453
0.707107,0.30052,0.878947
2.12132,0.707107,0.873969
0.671751,0.0176777,0.874257
1.41421,0.335876,0.868101
1.30815,0.053033,0.893301
1.0253,0.141421,0.903671
0.707107,0.866206,0.913751
0.53033,7.68979,0.825879
1.3435,0.406586,0.815727
1.3435,0.707107,0.824984
0.141421,2.22739,0.802081
0.318198,0.441942,0.797016
2.54558,3.4825,0.80317
0.707107,0.919239,0.80945
0.707107,2.12132,0.840307
0.247487,0.159099,0.848587
0.707107,0.866206,0.818102
4.94975,3.53553,nan
3.11127,5.12652,1.24032
0.707107,0.53033,1.24614
1.0253,19.6399,0.801562
0.919239,1.46725,0.776284
0.353553,1.37886,0.550594
2.40416,2.12132,0.492852
0.0353553,2.66933,0.375421
1.37886,4.278,0.817303
0.813173,3.25269,0.910988
3.3234,4.4371,0.856741
0.777817,1.6617,0.806895
1.3435,0.707107,0.824412
2.12132,1.73241,0.772296
0.919239,0.601041,0.808976
1.37886,1.1844,0.826333
1.41421,0.689429,0.830044
0.707107,1.76777,0.858237
0.601041,1.46725,0.876621
0.919239,1.39654,0.819505
0.106066,1.14905,0.807507
0.353553,0.477297,0.801615
1.62635,1.3435,0.802518
0.0353553,0.441942,0.806395
1.41421,2.139,0.889465
1.41421,1.41421,0.872906
0.247487,1.29047,0.856492
0.459619,0.353553,0.861065
1.76777,0.76014,0.870781
2.26274,0.247487,0.87393
1.09602,2.03293,0.847899
3.35876,1.48492,0.872416
0.777817,0.22981,0.867521
1.06066,0.424264,0.818514
0.707107,0.176777,0.820956
0.282843,0.212132,0.875257
0.282843,0.282843,0.871708
0.565685,0.141421,0.873541
0.919239,0.176777,0.875803
0.601041,0.123744,0.882609
0.707107,0.76014,0.886911
0.0353553,4.57852,0.941749
2.75772,1.43189,0.92502
3.88909,1.62635,0.944164
2.47487,0.353553,0.866724
0.707107,1.59099,0.86898
0.742462,1.04298,0.897505
2.82843,0.689429,0.872772
2.43952,0.512652,0.940087
2.54558,2.49255,0.910851
5.9397,3.25269,0.879034
1.27279,0.777817,0.866679
3.88909,2.58094,0.862553
3.18198,3.53553,0.878396
1.76777,0.707107,0.859345
3.88909,2.82843,0.834269
1.69706,2.79307,0.869498
1.94454,0.512652,0.956667
1.0253,0.919239,0.866293
1.3435,1.1844,0.961168
0.0353553,1.71473,0.982862
0.388909,3.71231,1.0234
3.14663,0,1.02341
0.318198,1.76777,1.04219
0.954594,0.318198,1.03886
0.212132,0.30052,0.890192
0.707107,3.78302,0.849859
0.671751,3.51786,0.960195
1.37886,1.0253,0.84952
1.41421,1.39654,0.844781
0.0353553,1.39654,0.851234
0.0707107,2.06829,0.835323
0.707107,0.318198,0.850107
1.41421,1.06066,0.860235
0.707107,0.353553,0.881339
0.707107,0,0.877773
0.176777,1.32583,0.871498
0.636396,0.123744,0.871083
2.12132,1.37886,0.872462
1.41421,0.353553,0.91963
0.707107,0.353553,0.924354
1.41421,0.353553,0.925878
1.37886,0.0176777,0.905746
1.41421,0.0176777,0.912245
1.76777,1.59099,0.930557
1.06066,0.353553,0.935213
1.30815,0.22981,1.02903
0.707107,1.00763,0.977549
0.601041,0.053033,1.01682
0.459619,0.0707107,1.01761
0.388909,0.0353553,0.984298
0.0353553,0.212132,1.0441
0.636396,0.371231,1.04764
1.20208,1.13137,0.962179
0.707107,0.954594,1.06563
0.565685,0.0707107,1.00833
0.353553,0.106066,1.06853
0.318198,0.0176777,1.06875
0.707107,0.548008,0.967622
2.12132,2.12132,0.943237
1.41421,0.353553,0.94168
1.06066,0.176777,0.943758
0.318198,0.371231,0.939501
0.707107,0.548008,0.945869
0.707107,0.707107,0.953971
0.671751,0.689429,0.949138
0.707107,0.689429,0.947138
0.671751,0.0176777,0.937435
0.636396,1.36118,0.966701
0.53033,0.583363,0.958715
1.0253,0.388909,0.96556
0.671751,1.62635,0.985603
0.707107,0.724784,0.904753
1.20208,0.954594,0.941618
1.27279,0.742462,0.962097
1.06066,1.30815,0.966907
2.43952,1.43189,0.982285
1.37886,0.848528,0.987179
2.01525,0.353553,0.923473
2.08597,0.0353553,0.996156
0.494975,0.795495,1.00466
0.0353553,2.35113,1.02984
2.05061,1.75009,1.04748
0.707107,0.388909,1.0511
0.707107,1.06066,0.875646
1.41421,0.353553,0.866019
2.82843,1.41421,0.847451
1.37886,0.724784,0.841432
3.50018,1.06066,0.996712
0.707107,1.39654,0.835184
0.601041,4.18961,0.809591
0.601041,0.813173,0.928739
0.707107,0.654074,0.92623
0.777817,0.742462,0.944607
1.41421,0.318198,0.970161
0.848528,1.6617,0.96676
0.565685,0.671751,0.869492
1.0253,0.618718,0.941382
1.41421,1.21976,0.954599
2.05061,0.353553,0.951197
2.12132,20.5061,nan
2.05061,5.6215,0.493864
0.707107,2.08597,0.901412
2.08597,6.73519,0.982184
1.3435,1.78544,0.961629
2.82843,1.06066,0.973474
0.989949,6.50538,0.867842
1.3435,0.176777,0.843756
0.707107,2.51023,0.865904
1.37886,1.04298,0.878653
0.707107,1.75009,0.902269
2.86378,1.04298,0.914943
0.459619,1.16673,0.900897
1.41421,0.512652,0.906848
1.06066,5.44472,0.91709
1.94454,0.441942,0.922494
0.53033,1.06066,0.914884
0.353553,0.0883883,0.96515
1.59099,3.4825,1.0051
1.0253,0.282843,1.00198
2.08597,1.59099,1.01978
1.06066,2.28042,1.04481
0.353553,0.707107,1.03716
0.813173,1.1844,1.05003
2.26274,0.053033,1.04904
1.27279,0.494975,0.957749
2.12132,1.09602,1.04071
1.37886,0.371231,0.94749
0.848528,1.8208,0.933829
0.636396,1.30815,0.926019
3.14663,2.24506,0.930737
2.43952,1.37886,1.012
2.12132,0.512652,1.01923
2.01525,0.194454,0.941807
0.424264,0.76014,1.01408
0.707107,1.9799,1.03596
0.707107,0.707107,1.04371
3.71231,2.66933,1.07233
5.26795,2.47487,1.0983
3.53553,0.901561,1.08853
0.247487,0.866206,1.09582
1.06066,2.8461,1.12651
1.90919,0.601041,1.12133
2.08597,2.52791,0.514624
1.30815,9.47523,0.884113
2.05061,0.335876,0.887706
3.25269,0.601041,1.03393
2.43952,2.91682,1.00241
1.83848,0.972272,1.00893
1.76777,3.25269,1.04693
1.0253,4.93207,0.9942
1.30815,0.848528,0.985197
0.636396,0.335876,0.987146
1.13137,0.459619,0.970166
0.777817,0.883883,0.982481
0.707107,0.318198,0.956359
1.06066,0.176777,0.982914
0.707107,0.176777,0.905347
1.44957,1.04298,0.907731
0.671751,0.318198,0.914273
0.212132,4.01283,0.888602
5.65685,2.58094,0.917856
0.989949,2.6163,0.830121
0.353553,2.86378,0.853242
0.0707107,0.212132,0.851645
2.47487,1.62635,0.83443
0.353553,2.47487,0.862835
0.777817,2.26274,0.89592
1.76777,0.494975,0.7796
0.318198,0.0176777,0.779401
0.141421,1.64402,0.857957
1.73241,0.936916,0.840894
2.40416,1.43189,0.769721
2.01525,0.123744,0.853728
0.212132,1.25511,0.896702
2.82843,0.601041,0.936282
1.06066,0.883883,0.872201
0.353553,0.707107,0.863411
2.47487,5.3033,0.843178
1.41421,2.65165,0.750984
2.12132,2.47487,0.78824
1.41421,0.353553,0.793708
1.13137,0.813173,0.781866
1.20208,5.51543,0.858425
0.777817,0.636396,0.866493
0.777817,1.3435,0.889226
5.02046,1.87383,0.86541
2.79307,2.24506,0.894004
2.12132,2.49255,0.919382
3.39411,1.44957,0.875282
5.58614,0.989949,0.862913
4.17193,0.707107,0.853712
4.17193,0.707107,0.833084
3.14663,0.512652,0.840543
2.08597,0.494975,0.847669
1.41421,1.04298,0.833325
2.12132,0.353553,0.838137
3.53553,2.82843,0.782314
40.3051,18.3848,nan
6.71751,16.7938,1.11424
6.32861,0.194454,0.870858
4.94975,1.43189,0.7786
2.08597,1.43189,0.769472
3.6416,1.62635,0.855299
3.81838,1.5026,0.84134
3.39411,0.494975,0.778677
1.41421,0.636396,0.850112
2.82843,2.47487,0.805008
4.94975,5.65685,0.878607
4.56084,0.159099,0.827325
0.636396,2.63397,0.834276
3.88909,2.6163,0.827113
1.41421,1.23744,0.782599
3.18198,0.883883,0.827987
4.52548,2.43952,0.827698
4.20729,0.159099,0.836266
2.82843,0.689429,0.816541
0.707107,1.76777,0.855233
3.18198,1.59099,0.837574
0.353553,1.76777,0.795064
3.14663,2.139,0.839757
0.0353553,2.65165,0.858052
0.671751,0.318198,0.864395
1.41421,1.07834,0.875431
2.75772,6.32861,0.837275
4.24264,3.50018,0.959545
4.24264,1.06066,0.98622
0.353553,1.59099,0.999445
1.13137,3.50018,0.964608
0.707107,10.3945,0.983053
3.53553,1.41421,1.01489
0.0353553,3.51786,1.05269
2.75772,1.71473,1.02025
0.707107,0.318198,1.02422
1.55563,0.848528,0.917788
2.08597,0.159099,0.917685
0.318198,1.23744,0.896074
1.69706,1.07834,0.915925
2.54558,0.424264,0.925666
0.707107,1.13137,0.939769
2.08597,1.39654,0.934132
3.18198,3.37643,0.903323
2.47487,0,0.895812
3.81838,3.85373,0.88409
0.883883,3.23501,0.87435
0.707107,3.27037,0.91975
1.06066,1.94454,0.889997
1.73241,0.689429,0.914824
0.353553,1.04298,0.915162
0.353553,0.353553,0.913646
2.82843,2.65165,0.892925
0.989949,0.848528,0.864625
0.813173,0.159099,0.90476
1.41421,1.11369,0.908163
3.46482,1.06066,0.892758
3.14663,0.159099,0.906043
2.05061,0.512652,0.884962
3.46482,0.707107,0.905804
1.41421,1.0253,0.905074
3.39411,1.69706,0.885502
0.318198,3.41179,0.844769
2.43952,1.76777,0.817821
2.08597,0.53033,0.862028
1.41421,0.371231,0.859135
1.30815,0.053033,0.860486
2.47487,0.83085,0.823345
0.707107,1.59099,0.838026
2.79307,1.04298,0.85101
0.282843,0.866206,0.907771
0.0707107,0.176777,0.810806
0.0353553,0.0176777,0.754092
2.43952,1.16673,0.738702
0.106066,2.01525,0.766823
1.41421,4.68458,0.701204
0.282843,0.848528,0.682133
0.989949,0.353553,0.693891
2.26274,0.0707107,0.695124
1.41421,0.424264,0.702161
1.06066,0.53033,0.710711
1.41421,3.71231,0.762842
2.68701,0.0707107,0.762355
2.12132,1.69706,0.738246
0.813173,0.866206,0.77797
2.26274,0.724784,0.768416
2.12132,0.141421,0.764495
0.636396,2.79307,0.825416
2.12132,2.79307,0.79545
0.707107,3.53553,0.748607
2.12132,0,0.748788
0.459619,0.123744,0.755779
0.601041,1.48492,0.73417
0.636396,0.724784,0.724217
0.707107,0.0353553,0.723111
4.84368,1.43189,0.744474
2.08597,5.6215,0.824931
2.12132,1.39654,0.779857
1.55563,0.0707107,0.767716
19.0919,13.3643,nan
1.41421,10.9602,0.964834
2.12132,0.353553,0.964363
1.41421,0.353553,0.962858
2.75772,0.671751,0.952341
1.41421,2.79307,0.985611
2.79307,0.689429,0.99808
2.12132,0.335876,0.994781
3.53553,1.06066,0.985177
0.707107,3.18198,1.01636
0.636396,0.0353553,0.910919
0.707107,4.278,0.85745
1.41421,3.18198,0.816045
1.06066,5.12652,0.730537
0.671751,2.28042,0.706164
3.25269,5.10885,0.609827
2.12132,0.848528,0.628486
2.47487,3.35876,0.527015
1.27279,0.601041,0.611262
3.18198,1.76777,0.678069
2.82843,0.0707107,0.679575
0.848528,1.83848,0.741814
1.41421,1.13137,0.843043
2.12132,0.353553,0.781783
0.671751,1.39654,0.771926
1.06066,0.512652,0.678967
0.424264,0.282843,0.598611
0.459619,0.0176777,0.598277
0.601041,0.141421,0.601293
1.09602,0.247487,0.635756
0.636396,1.85616,0.598322
0.565685,0.671751,0.980798
0.707107,1.3435,0.709965
1.20208,0.247487,0.711705
0.707107,0.106066,0.713483
1.06066,1.23744,0.733513
0.919239,0.424264,0.740188
0.671751,0.795495,0.813046
0.0353553,0.353553,0.818009
0.494975,0.441942,0.805963
0.141421,0.176777,0.802562
1.41421,0.636396,0.80486
0.707107,1.55563,0.782424
0.636396,0.671751,0.772772
1.20208,2.33345,0.807017
0.671751,0.265165,0.675298
0.353553,0.194454,0.678006
0.707107,0.176777,0.716411
0.707107,0.707107,0.753206
0.353553,1.59099,0.728707
1.27279,0.459619,0.735993
0.707107,0.282843,0.731113
1.30815,0.406586,0.724658
0.494975,1.71473,0.751534
0.707107,0.601041,0.74296
1.73241,3.02288,0.726443
1.37886,0.176777,0.729238
2.12132,0.335876,0.721713
2.08597,0.0176777,0.734139
2.12132,0.0176777,0.734525
3.18198,0.53033,0.74264
1.76777,0.707107,0.731851
0.353553,1.06066,0.748035
1.76777,0.353553,0.783641
0.707107,1.59099,0.80613
1.76777,1.23744,0.788583
0.0707107,2.82843,0.747888
0.565685,0.247487,0.775074
1.83848,1.20208,0.791865
1.41421,2.75772,0.830506
2.12132,0.707107,0.821029
3.0052,1.5026,0.771015
0.353553,1.85616,0.743513
2.12132,1.23744,0.762152
1.76777,3.6416,0.704752
1.59099,0.548008,0.714436
0.176777,1.06066,0.696915
2.12132,2.38649,0.735652
0.282843,1.20208,0.754039
1.55563,0.919239,0.801334
1.41421,0.636396,0.792404
1.06066,0.176777,0.794583
0.707107,1.23744,0.836716
0.353553,0.53033,0.829427
0.353553,0.707107,0.839181
0.707107,0.883883,0.827332
1.06066,1.23744,0.844346
0.707107,1.23744,0.827506
1.37886,0.335876,0.832355
0.636396,0.30052,0.827682
0.671751,2.139,0.797963
21.2132,1.04298,nan
7.70746,6.01041,nan
0.707107,3.53553,nan
0.707107,0.707107,nan
1.76777,0.883883,nan
3.18198,1.06066,1.0249
2.47487,0.353553,1.17847
3.04056,2.89914,0.859567
3.18198,1.83848,1.36554
2.12132,0.176777,0.854808
2.12132,1.41421,0.825921
0.707107,0,0.867719
2.12132,2.12132,0.839706
2.12132,0,0.843296
2.82843,0.353553,0.838421
2.79307,0.0176777,0.832095
2.43952,0.176777,0.819504
2.47487,0.0176777,0.789225
1.06066,0.707107,0.834321
2.82843,0.883883,0.844801
0.353553,1.94454,0.866225
0.707107,0.53033,0.873019
1.76777,1.23744,0.827582
0.353553,0.707107,0.825642
1.41421,0.883883,0.867935
0.671751,1.75009,0.848316
0.707107,0.0176777,0.884364
1.06066,0.883883,0.893544
0.707107,0.883883,0.881667
0.601041,0.053033,0.872491
0.0353553,1.09602,0.937317
1.37886,0.707107,0.879478
1.23744,0.0707107,0.829803
1.06066,0.0883883,0.870683
2.33345,1.69706,0.890047
1.3435,0.424264,0.865322
2.82843,0.742462,0.870934
2.72236,0.053033,0.865825
2.82843,0.053033,0.870972
1.37886,2.81075,0.893668
1.23744,0.0707107,0.858898
1.06066,0.265165,0.86222
0.353553,0.353553,0.861945
0.318198,1.04298,0.959656
1.06066,0.689429,0.895786
1.37886,0.159099,0.897115
0.318198,0.53033,0.898003
0.636396,0.159099,0.951264
1.41421,2.43952,0.859163
0.565685,0.424264,0.860661
1.41421,0.989949,0.954891
1.20208,0.777817,0.971778
1.06066,0.247487,0.854734
0.141421,0.813173,0.848603
1.83848,1.90919,0.958838
2.12132,0.494975,0.845574
1.41421,0.353553,0.866489
1.76777,3.35876,0.840619
0.707107,0.53033,0.826399
0.353553,0.53033,0.827799
2.12132,0.53033,0.852575
2.82843,0.353553,0.855774
1.41421,0.707107,0.94062
2.12132,0.353553,0.86418
0.671751,0.724784,0.930985
0.707107,0.689429,0.845151
1.41421,0.353553,0.855293
1.73241,0.159099,0.857668
0.707107,0.512652,0.858629
0.671751,0.0176777,0.910028
0.0353553,0.353553,0.832182
1.06066,0.866206,0.930496
1.06066,0.707107,0.830706
0.777817,0.919239,0.818996
0.707107,0.0353553,0.868635
1.41421,0.353553,0.886907
0.707107,0.353553,0.873205
1.41421,0.353553,0.881903
0.671751,0.371231,0.90189
0.636396,0.0176777,0.824222
1.30815,1.00763,0.822126
0.636396,0.30052,0.882438
1.41421,0.318198,0.854965
1.41421,1.41421,0.835402
1.37886,0.0176777,0.845264
0.707107,1.07834,0.83759
0.353553,0.176777,0.83267
1.06066,0.353553,0.833173
0.282843,0.318198,0.849083
0.247487,0.0176777,0.834651
1.37886,1.27279,0.866184
0.671751,1.76777,0.890076
1.37886,1.0253,0.891026
0.671751,1.0253,0.863255
2.05061,0.689429,0.871979
0.707107,0,0.76027
0.707107,0,0.868263
0.671751,0.0176777,0.865852
0.601041,0.0353553,0.873332
0.353553,0.159099,0.858853
1.37886,0.866206,0.847122
1.0253,0.176777,0.817898
1.09602,0.388909,0.815524
0.353553,0.335876,0.810994
0.707107,0.176777,0.808641
0.353553,1.23744,0.803247
0.707107,1.94454,0.885158
1.41421,1.06066,0.847347
0.707107,0.353553,0.877265
0.707107,0.707107,0.868108
0.707107,0,0.901593
0.707107,0.707107,0.877576
0.671751,0.689429,0.847318
1.48492,0.441942,0.874469
0.707107,0.247487,0.828711
0.565685,0.0707107,0.810414
0.671751,0.76014,0.809912
1.0253,0.176777,0.849193
1.06066,0.0176777,0.848754
0.707107,0.176777,0.862661
0.353553,0.53033,0.841417
0.636396,0.494975,0.84904
0.282843,0.176777,0.81157
0.53033,0.477297,0.861765
2.01525,0.813173,0.805452
1.37886,0.318198,0.870579
0.707107,0.335876,0.872245
1.41421,0.353553,0.870489
0.707107,0.353553,0.87517
0.707107,0.707107,0.819663
0.636396,0.742462,0.819991
0.601041,0.0176777,0.79646
0.707107,1.43189,0.803161
0.707107,0.707107,0.843213
0.707107,0.707107,0.852795
1.37886,0.335876,0.871204
1.06066,0.159099,0.873318
1.0253,0.0176777,0.87358
0.707107,0.159099,0.827053
1.41421,1.76777,0.778243
0.707107,0.353553,0.845911
1.20208,0.247487,0.842588
1.41421,0.106066,0.841226
1.37886,0.0176777,0.847283
1.3435,0.0176777,0.847554
1.06066,0.494975,0.854302
0.707107,1.94454,0.873706
0.707107,0.707107,0.864436
1.41421,0.353553,0.866437
2.12132,1.76777,0.889559
3.6416,2.77539,0.924445
3.18198,0.83085,0.91418
3.88909,0.353553,0.892902
3.18198,0.353553,0.900166
2.82843,0.176777,0.859711
4.24264,1.76777,0.882629
2.08597,1.39654,0.870237
7.74282,3.53553,0.765095
7.03571,1.0253,0.911379
9.12168,0.335876,0.766546
0.0353553,3.83605,0.801655
4.91439,3.85373,0.915797
5.6215,0.353553,0.85773
4.94975,0.335876,0.852873
2.12132,0,0.737114
1.41421,1.76777,0.732458
4.94975,2.47487,0.773602
8.52064,4.61387,0.828693
41.0122,12.0385,nan
7.77817,8.13173,0.622135
4.94975,1.41421,0.784553
2.82843,0.707107,0.795006
2.79307,2.4572,0.835826
2.47487,1.96222,0.856672
2.82843,0.53033,0.849592
2.22739,0.30052,0.845556
1.41421,1.71473,0.812863
1.06066,1.90919,0.805505
3.6416,0.265165,0.891063
4.70226,0.53033,0.902184
3.99515,0.353553,0.878893
3.88909,0.053033,0.854056
3.18198,0.353553,0.846187
3.88909,0.353553,0.835631
3.53553,0.176777,0.831325
3.18198,0.176777,0.829984
3.14663,0.371231,0.816803
1.30815,0.919239,0.877875
0.494975,0.22981,0.86412
2.12132,0.813173,0.891194
3.11127,4.80833,0.831876
